,norm_form,True label,Predicted,Norm morph features,Transformed morph features
1,_подрастёр#,подразотрёшь,подрастёрёшь,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,2per,futr,indc"
0,_промурлыкал#,промурлычем,промурлыкаем,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,1per,futr,indc"
1,_нагружённый#,нагружённого,нагруженного,"PRTF,perf,tran,past,pssv masc,sing,nomn,Infr","PRTF,perf,tran,past,pssv neut,sing,gent,Infr"
2,_шалююсь#,шалевался,шаловался,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr masc,sing,past,indc"
3,_плача#,плакав,плачив,"GRND,impf,intr pres","GRND,impf,intr past"
4,_озеро#,озера,озёра,"NOUN,inan,neut sing,nomn","NOUN,inan,neut sing,gent"
5,_маорка#,маорок,маорк,"NOUN,anim,femn sing,nomn","NOUN,anim,femn plur,accs"
6,_зыблюсь#,зыблются,зыбятся,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr plur,3per,pres,indc"
7,_беркаусова#,беркаусовой,беркоусовой,"NOUN,anim,femn,Sgtm,Surn sing,nomn","NOUN,anim,femn,Sgtm,Surn sing,ablt"
8,_шельмец#,шельмецах,шельмцах,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,loct"
9,_оскудел#,оскудеет,оскудит,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,3per,futr,indc"
0,_возроптал#,возропщу,возропчу,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,1per,futr,indc"
1,_перчусь#,перчится,перчется,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr sing,3per,pres,indc"
2,_стул#,стулья,стулы,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,accs"
0,_компенсаторно-приспособительный#,компенсаторно-приспособительным,компенсаторно-присособотетельным,"ADJF masc,sing,nomn","ADJF masc,sing,ablt"
1,_жук-скарабей#,жуках-скарабеях,жук-скарабеях,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,loct"
2,_мэрилендец#,мэрилендцев,мэрильндцев,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,accs"
3,_погневался#,погневаемся,погнеемся,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,incl"
4,_20-й#,20-м,ом-мм,"ADJF,Abbr,Anum masc,sing,nomn","ADJF,Abbr,Anum neut,sing,ablt"
5,_содрал#,сдерёт,содерёт,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,3per,futr,indc"
6,_дорожусь#,дорожишься,дородишься,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr sing,2per,pres,indc"
0,_ерунжу#,ерундило,ерунжило,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr neut,sing,past,indc"
1,_залазал#,залазай,залаза,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,excl"
2,_унёсся#,унесётся,уйнсётся,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,3per,futr,indc"
3,_кобль#,коблем,коблём,"NOUN,inan,masc sing,nomn","NOUN,inan,masc sing,ablt"
4,_электропровод#,электропровода,электропроводы,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,nomn"
5,_бесформен#,бесформенны,бесформны,"ADJS,Qual masc,sing","ADJS,Qual plur"
6,_зарубежуголь#,зарубежуглем,зарубежуголем,"NOUN,inan,masc,Sgtm,Orgn sing,nomn","NOUN,inan,masc,Sgtm,Orgn sing,ablt"
7,_нематериализован#,нематериализованны,нематериализованы,"ADJS masc,sing",ADJS plur
8,_компенсаторно-приспособительный#,компенсаторно-приспособительному,компенсаторно-приспособительнью,"ADJF masc,sing,nomn","ADJF neut,sing,datv"
9,_ковдозеро#,ковдозеро,ководзеро,"NOUN,inan,neut,Sgtm,Geox sing,nomn","NOUN,inan,neut,Sgtm,Geox sing,accs"
10,_насыпал#,насыплю,насыпу,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,1per,futr,indc"
11,_нежусь#,нежься,нежись,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr sing,impr,excl"
12,_нарожал#,нарожайте,нарожите,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,impr,excl"
0,_горациевич#,горацьевичем,горациевичем,"NOUN,anim,masc,Patr sing,nomn,V-ie","NOUN,anim,masc,Patr sing,ablt"
1,_миланка#,миланок,миланк,"NOUN,anim,femn,Name sing,nomn","NOUN,anim,femn,Name plur,accs"
2,_сутки#,суток,сутков,"NOUN,inan,GNdr,Pltm plur,nomn","NOUN,inan,GNdr,Pltm plur,gent"
3,_подразогнал#,подразгонишь,подразогнишь,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,2per,futr,indc"
4,_аклиевна#,аклиевнами,акльевнами,"NOUN,anim,femn,Patr sing,nomn","NOUN,anim,femn,Patr plur,ablt"
5,_квазипараллелен#,квазипараллельна,квазипараллелна,"ADJS masc,sing","ADJS femn,sing"
6,_поморщился#,поморщьтесь,поморщитесь,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,impr,excl"
7,_минераловодчанин#,минераловодчанам,минераловодчанаам,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,datv"
0,_административно-бюджетный#,административно-бюджетные,административно-беджетные,"ADJF masc,sing,nomn","ADJF plur,nomn"
1,_счастие#,счастьях,счастиих,"NOUN,inan,neut sing,nomn,V-ie","NOUN,inan,neut plur,loct"
2,_уфа#,уфою,уфаю,"NOUN,inan,femn,Sgtm,Geox sing,nomn","NOUN,inan,femn,Sgtm,Geox sing,ablt,V-oy"
3,_воздушно-сухой#,воздушно-сухих,воздушно-сухох,"ADJF masc,sing,nomn","ADJF plur,gent"
4,_реокардиограмма#,реокардиограммах,реокардиограмам,"NOUN,inan,femn sing,nomn","NOUN,inan,femn plur,loct"
5,_поубивал#,поубиваете,поубивтете,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,2per,futr,indc"
0,_афридиевич#,афридиевича,афридьевича,"NOUN,anim,masc,Patr sing,nomn","NOUN,anim,masc,Patr sing,gent"
1,_альфиовна#,альфиовнами,альфиввнами,"NOUN,anim,femn,Patr sing,nomn","NOUN,anim,femn,Patr plur,ablt"
0,_багрянённый#,багряненным,багрянённым,"PRTF,impf,tran,past,pssv masc,sing,nomn,Infr","PRTF,impf,tran,past,pssv plur,datv"
1,_перёд#,переда,переды,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,nomn"
2,_контрапунктировал#,контрапунктировало,контрапунктироваво,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran neut,sing,past,indc"
3,_выдрёнок#,выдрятах,выдрёнах,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,loct"
4,_вредительствую#,вредительствуй,вредительствай,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr sing,impr,excl"
5,_обрыднул#,обрыднешь,обрыднёшь,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,2per,futr,indc"
6,_гусёк#,гуськи,гусёки,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,nomn"
7,_аразиевна#,аразиевны,аразьевны,"NOUN,anim,femn,Patr sing,nomn","NOUN,anim,femn,Patr plur,nomn"
0,_надрос#,надрасти,надрости,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,excl"
1,_протолкнулся#,протолкнёмся,протолкнемся,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,incl"
2,_старшенький#,старшенького,старшенькиго,"NOUN,anim,masc sing,nomn","NOUN,anim,masc sing,gent"
3,_серошапки#,серошапок,серошапков,"NOUN,anim,ms-f,Pltm,Surn plur,nomn","NOUN,anim,ms-f,Pltm,Surn plur,accs"
4,_агариевна#,агарьевну,агариевну,"NOUN,anim,femn,Patr sing,nomn,V-ie","NOUN,anim,femn,Patr sing,accs"
0,_нечто#,нечто,нечоо,"NPRO,neut sing,nomn","NPRO,neut sing,accs"
1,_микитки#,микиток,микитков,"NOUN,inan,GNdr,Pltm plur,nomn","NOUN,inan,GNdr,Pltm plur,gent"
2,_таранчу#,тарантило,таранчило,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr neut,sing,past,indc"
3,_переглодал#,переглодают,переглодат,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,3per,futr,indc"
4,_поблистал#,поблещем,поблестеем,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,1per,futr,indc,Infr"
5,_лагерь#,лагеря,лагери,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,nomn"
0,_советскоеагропромхимия#,советскоеагропромхимии,советскиеагропромхимии,"NOUN,inan,femn,Sgtm,Orgn sing,nomn","NOUN,inan,femn,Sgtm,Orgn sing,datv"
1,_отслужил#,отслужи,отслужь,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,impr,excl"
2,_запал#,западём,запаем,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,incl"
3,_недоукомплектованный#,недоукомплектованному,недоукомплектованому,"ADJF masc,sing,nomn","ADJF neut,sing,datv"
4,_абдулбариевна#,абдулбарьевнами,абдулбариевнами,"NOUN,anim,femn,Patr sing,nomn,V-ie","NOUN,anim,femn,Patr plur,ablt"
5,_стаю#,стаёте,стаите,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr plur,2per,pres,indc"
6,_отгравированный#,отгравированный,отгравированны,"PRTF,perf,tran,past,pssv masc,sing,nomn","PRTF,perf,tran,past,pssv inan,masc,sing,accs"
7,_наличные#,наличными,наличнами,"NOUN,inan,GNdr,Pltm plur,nomn","NOUN,inan,GNdr,Pltm plur,ablt"
8,_менделевичи#,менделевичей,менделевичи,"NOUN,anim,ms-f,Pltm,Surn plur,nomn","NOUN,anim,ms-f,Pltm,Surn plur,accs"
9,_пестрею#,пестрит,пестреет,"VERB,impf,intr sing,1per,pres,indc,Infr","VERB,impf,intr sing,3per,pres,indc"
10,_петрозаводчанин#,петрозаводчане,петрозаводчани,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,nomn"
11,_приодетый#,приодетых,проидетых,"PRTF,perf,tran,past,pssv masc,sing,nomn","PRTF,perf,tran,past,pssv plur,gent"
12,_зароптал#,заропщем,заропчем,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,incl"
13,_планерный#,планёрная,планерная,"ADJF,Qual masc,sing,nomn","ADJF,Qual femn,sing,nomn,Infr"
0,_сварился#,сваритесь,сварьтесь,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,impr,excl"
1,_газированный#,газированном,газированновобом,"PRTF,perf,tran,past,pssv,Adjx masc,sing,nomn","PRTF,perf,tran,past,pssv,Adjx neut,sing,loct"
2,_мутужу#,мутузишь,мутужишь,"VERB,impf,tran sing,1per,pres,indc","VERB,impf,tran sing,2per,pres,indc"
3,_всевышний#,всевышние,всевышнии,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,nomn"
4,_обобрался#,оберёмся,обберёмся,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,incl"
5,_соизволил#,соизволь,соизволи,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,excl"
0,_плочусь#,плотятся,плочутся,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr plur,3per,pres,indc"
1,_начинённый#,начиненного,начинённого,"PRTF,perf,tran,past,pssv masc,sing,nomn","PRTF,perf,tran,past,pssv neut,sing,gent,Infr"
2,_анриевич#,анриевича,анрьевича,"NOUN,anim,masc,Patr sing,nomn","NOUN,anim,masc,Patr sing,gent"
3,_ветфельдшер#,ветфельдшера,ветельдшеры,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,nomn,Infr"
4,_свидригайловы#,свидригайловыми,свидригалловыми,"NOUN,anim,ms-f,Pltm,Surn plur,nomn","NOUN,anim,ms-f,Pltm,Surn plur,ablt"
5,_божий#,божьих,божих,"ADJF masc,sing,nomn","ADJF plur,gent"
6,_заряжённый#,заряженным,заряжённым,"PRTF,perf,tran,past,pssv masc,sing,nomn,Infr","PRTF,perf,tran,past,pssv plur,datv"
7,_купеен#,купейны,купеенны,"ADJS,Qual masc,sing","ADJS,Qual plur"
8,_выбронзированный#,выбронзированный,выбронзированны,"PRTF,perf,tran,past,pssv masc,sing,nomn","PRTF,perf,tran,past,pssv inan,masc,sing,accs"
0,_циклогексанон#,циклогексанонов,циклогексаннов,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,gent"
1,_святыня#,святыням,святыммм,"NOUN,inan,femn sing,nomn","NOUN,inan,femn plur,datv"
2,_административно-бюджетный#,административно-бюджетный,административно-ббджетный,"ADJF masc,sing,nomn","ADJF inan,masc,sing,accs"
3,_клею#,клеило,клело,"VERB,impf,tran sing,1per,pres,indc","VERB,impf,tran neut,sing,past,indc"
4,_деквалифицировавший#,деквалифицировавшем,деквалифицирававшем,"PRTF,perf,tran,past,actv masc,sing,nomn","PRTF,perf,tran,past,actv neut,sing,loct"
5,_поравнялся#,поравняюсь,поравнясь,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,1per,futr,indc"
6,_пчела#,пчёлы,пчелы,"NOUN,anim,femn sing,nomn","NOUN,anim,femn plur,nomn"
0,_кошённый#,кошенного,кошённого,"PRTF,impf,tran,past,pssv masc,sing,nomn,Infr","PRTF,impf,tran,past,pssv neut,sing,gent"
1,_маснавиевна#,маснавиевне,маснавьевне,"NOUN,anim,femn,Patr sing,nomn","NOUN,anim,femn,Patr sing,loct"
2,_ток#,тока,токи,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,nomn"
3,_ландграфство#,ландграфстве,ланжграфстве,"NOUN,inan,neut,Sgtm sing,nomn","NOUN,inan,neut,Sgtm sing,loct"
4,_выплел#,выплетем,выплеем,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,1per,futr,indc"
5,_бунюэли#,бунюэлей,бунюэле,"NOUN,anim,ms-f,Pltm,Surn plur,nomn","NOUN,anim,ms-f,Pltm,Surn plur,gent"
6,_отпел#,отпоём,отпеём,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,impr,incl"
0,_кобиевна#,кобиевен,кобьевен,"NOUN,anim,femn,Patr sing,nomn","NOUN,anim,femn,Patr plur,gent"
1,_18-й#,18-го,11-о,"ADJF,Abbr,Anum masc,sing,nomn","ADJF,Abbr,Anum anim,masc,sing,accs"
2,_термопреобразователь#,термопреобразователях,термопреобразовательс,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,loct"
3,_диккенсы#,диккенсов,диккенсых,"NOUN,anim,ms-f,Pltm,Surn plur,nomn","NOUN,anim,ms-f,Pltm,Surn plur,accs"
4,_приодетый#,приодетое,проидетое,"PRTF,perf,tran,past,pssv masc,sing,nomn","PRTF,perf,tran,past,pssv neut,sing,accs"
